True_Regime,Pattern,F_T,F_S,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R2,Pure_MultiSeason,0.6606287745052386,0.9483076969684153,24,24,24.0,48.0,500,0.0,0.0,17.566944296851098,7.077219525270271,1.5452027633629088,,,
R3,Stationary_AR,0.0022739286257784652,0.6306394743351404,None,167,,,500,0.0,0.0,0.0,0.0,5.0,0.6114061279927965,,
R4,PureTrend_Break,0.9999838714015153,0.9999355742142737,None,250,,,500,,,0.0,0.0,0.5861177121175569,,250.0,
R1,Trend+MultiSeason,0.9981893416588046,0.9779947829567691,24,24,24.0,48.0,500,-0.39480215445418043,1.1460557557084297e-05,22.367590199960866,5.724397615147697,1.354484374847281,,,
R2,Pure_MultiSeason,0.6910861043714782,0.9414661292673091,24,24,24.0,48.0,500,0.0,0.0,14.309203631792508,6.454803510084306,0.9308149305973976,,,
R3,Stationary_WN,0.3175871790054682,0.1000866635822335,None,2,,,500,0.0,0.0,0.0,0.0,12.156078115049098,,,
R4,PureTrend_Exponential,0.9892945798142271,0.27548278748282073,None,24,,,500,,,0.0,0.0,1.3342832885261882,,,
R1,Trend+MultiSeason,0.9712278397992875,0.8832074336354293,36,36,36.0,72.0,500,-0.12946998478864413,3.633825152049777e-05,11.162144315092483,6.965659296589927,1.3713122382119924,,,
R2,Pure_MultiSeason,0.7133233580448408,0.9657434881477595,36,36,36.0,72.0,500,0.0,0.0,19.022940426848336,6.762974582445089,0.5660966298509839,,,
R3,Stationary_AR,0.1530032279573751,0.2624740246864513,None,25,,,500,0.0,0.0,0.0,0.0,5.0,0.5447789370539607,,
R4,PureTrend_Exponential,0.9987256805445096,0.24549178950987338,None,24,,,500,,,0.0,0.0,1.277119353651352,,,
R1,Trend+MultiSeason,0.9840439824265087,0.9689318118944807,36,36,36.0,72.0,500,0.14734898706326838,-3.985415482117296e-05,18.508977463481457,5.573749924376012,1.3572208538498312,,,
R2,Pure_MultiSeason,0.7047358647214461,0.9861130253427759,36,36,36.0,72.0,500,0.0,0.0,26.94349375077453,5.849004674571372,0.8097466718801988,,,
R3,Stationary_WN,0.07097054696445715,0.19060793092682848,None,7,,,500,0.0,0.0,0.0,0.0,6.861885678991603,,,
R4,PureTrend_Break,0.9998887013312124,0.9995615419901179,None,250,,,500,,,0.0,0.0,1.482490537552923,,250.0,
R1,Trend+MultiSeason,0.9983255200347751,0.965708565056071,12,12,12.0,24.0,500,0.2666346298969181,-2.4654673010179045e-05,11.276521098804682,3.844112113686762,0.7152403524935191,,,
R2,Pure_MultiSeason,0.6742908469171353,0.9758918677787103,12,12,12.0,24.0,500,0.0,0.0,26.448399870384655,6.843806078787287,1.7691242045494904,,,
R3,Stationary_AR,0.19342639191163202,0.30211264802600324,None,17,,,500,0.0,0.0,0.0,0.0,5.0,0.519695640812931,,
R4,PureTrend_RandomWalk,0.9178430211693236,0.4821916061036442,None,125,,,500,,,0.0,0.0,0.7819470091336056,,,0.13116479127386313
R1,Trend+MultiSeason,0.9955082674465646,0.8907997219464023,48,50,48.0,96.0,500,-0.19715539048377956,-2.862979147475691e-05,8.065826996894502,4.86913098557516,0.6051140129804954,,,
R2,Pure_MultiSeason,0.673869927333044,0.9171904008838704,48,50,48.0,96.0,500,0.0,0.0,16.654257289075073,8.710863682092253,0.7607583033669381,,,
R3,Stationary_WN,0.18104345340822015,0.17657577400152902,None,3,,,500,0.0,0.0,0.0,0.0,5.089174311405179,,,
R4,PureTrend_RandomWalk,0.9972501027689044,0.0946210738394937,None,24,,,500,,,0.0,0.0,0.5496789013294869,,,0.4247124825698777
R1,Trend+MultiSeason,0.999157184149312,0.9859105124977113,12,12,12.0,24.0,500,0.34849427847121134,-3.6516918291717393e-05,16.199440747247806,2.137535057262398,1.3673737743763277,,,
R2,Pure_MultiSeason,0.7364959842486771,0.9713670135759305,12,12,12.0,24.0,500,0.0,0.0,25.179371666786473,8.295579127165029,1.2790911517440007,,,
R3,Stationary_WN,0.055104288309856586,0.21848766726713253,None,19,,,500,0.0,0.0,0.0,0.0,8.436946832476737,,,
R4,PureTrend_Break,0.9999696915575585,0.9998788306574714,None,250,,,500,,,0.0,0.0,0.7554417041459541,,250.0,
R1,Trend+MultiSeason,0.9964262005170416,0.9473395370149192,12,12,12.0,24.0,500,0.3274297604573626,-3.125918826454084e-05,16.160273130077776,7.022488425956881,1.440138408970361,,,
R2,Pure_MultiSeason,0.7247104140029528,0.9608300962275672,12,12,12.0,24.0,500,0.0,0.0,28.05117413749815,10.646291773747834,1.7576971571857425,,,
R3,Stationary_AR,0.02664104167410275,0.24920302143259498,None,100,,,500,0.0,0.0,0.0,0.0,5.0,0.5364590383266682,,
R4,PureTrend_RandomWalk,0.9821789019413623,0.273308987759492,None,24,,,500,,,0.0,0.0,1.1802577874280316,,,0.11037689148458202
R1,Trend+MultiSeason,0.9983103113390199,0.9875603868972235,36,36,36.0,72.0,500,-0.24871950934528472,-2.7886602582990366e-05,19.651994347116478,2.3625747369437713,1.41659518826205,,,
R2,Pure_MultiSeason,0.6711223043478908,0.9167429401202641,36,36,36.0,72.0,500,0.0,0.0,18.190874645999372,9.371478454691374,1.9038042633336838,,,
R3,Stationary_WN,0.14107504143065153,0.2439255393555998,None,5,,,500,0.0,0.0,0.0,0.0,9.175081394215692,,,
R4,PureTrend_RandomWalk,0.9016687498569085,0.7276862950818989,None,250,,,500,,,0.0,0.0,1.1838565859565435,,,-0.17117202361865486
R1,Trend+MultiSeason,0.9984124256625837,0.9633068474905255,12,12,12.0,24.0,500,-0.37586541196538437,-3.29859241813634e-05,16.403048499306394,5.680247487377616,1.3159890531687952,,,
R2,Pure_MultiSeason,0.7474022846767712,0.9766876780700994,12,12,12.0,24.0,500,0.0,0.0,25.76510882979779,7.860334261226068,0.7346096881437882,,,
R3,Stationary_AR,0.04153619960313193,0.22711540941023944,None,100,,,500,0.0,0.0,0.0,0.0,5.0,0.4135667312137376,,
R4,PureTrend_RandomWalk,0.9949272572951504,0.20923778797397175,None,24,,,500,,,0.0,0.0,0.5598828952699751,,,0.2174829329863496
R1,Trend+MultiSeason,0.9793994919449078,0.8862008552773628,48,50,48.0,96.0,500,0.10250434709436897,4.853428199834491e-05,11.069073136278135,6.46859961138451,1.1354998240667857,,,
R2,Pure_MultiSeason,0.017391592249322296,0.9813204281188156,48,100,48.0,96.0,500,0.0,0.0,10.145801712493904,11.297918831067783,1.0247974762885426,,,
R3,Stationary_AR,0.11291095029682152,0.2706848164881408,None,83,,,500,0.0,0.0,0.0,0.0,5.0,0.5155773464356189,,
R4,PureTrend_RandomWalk,0.9972693977270279,0.12618702217251843,None,24,,,500,,,0.0,0.0,1.3898074220354066,,,-0.29520401973604904
R1,Trend+MultiSeason,0.9812863233962228,0.9494571720815036,48,50,48.0,96.0,500,0.12145574760601714,4.470360168754824e-05,18.051198463369715,6.112620632279768,1.4025956215169444,,,
R2,Pure_MultiSeason,0.6522745668785235,0.9300490682512346,48,50,48.0,96.0,500,0.0,0.0,18.592688321212947,8.593237291891104,1.3469977544072902,,,
R3,Stationary_AR,0.03679336213385065,0.25850413198116806,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.5803863476029114,,
R4,PureTrend_Exponential,0.9861735402937147,0.21453633276640816,None,24,,,500,,,0.0,0.0,0.7962257087479687,,,
R1,Trend+MultiSeason,0.9951848318901816,0.9808706159626357,36,36,36.0,72.0,500,0.25361213995907517,-4.475763781713132e-05,23.487381569416772,5.8407265441662135,0.9733165631402244,,,
R2,Pure_MultiSeason,0.7071929701463731,0.9654825118931332,36,36,36.0,72.0,500,0.0,0.0,15.218240245163209,5.389693396015131,0.5700978860563797,,,
R3,Stationary_WN,0.13707150095270138,0.18707580935213952,None,4,,,500,0.0,0.0,0.0,0.0,10.307747451482417,,,
R4,PureTrend_Break,0.9999470488920724,0.9997886508700783,None,250,,,500,,,0.0,0.0,0.852480547100811,,250.0,
R1,Trend+MultiSeason,0.9940247032726094,0.878648788060721,24,24,24.0,48.0,500,-0.2701591120116148,1.311458339682262e-05,11.042846578226957,7.6910960615858315,0.5867424867169597,,,
R2,Pure_MultiSeason,0.6814966394494886,0.9603097839850322,24,24,24.0,48.0,500,0.0,0.0,29.36359388677754,10.781645616847715,1.8851496483999186,,,
R3,Stationary_WN,0.25020291563940056,0.14647462371055509,None,2,,,500,0.0,0.0,0.0,0.0,8.053271504647258,,,
R4,PureTrend_Break,0.9999896652493325,0.9999586293304316,None,250,,,500,,,0.0,0.0,0.5239867968537226,,250.0,
R1,Trend+MultiSeason,0.9985471129215788,0.9852183828731361,12,12,12.0,24.0,500,0.303524063968185,-1.25751189993865e-05,18.865649149173443,4.197233505635233,0.833531944754185,,,
R2,Pure_MultiSeason,0.7037952388645501,0.9740540195802556,12,12,12.0,24.0,500,0.0,0.0,16.937862287251114,4.711596061920865,1.1400020384043386,,,
R3,Stationary_WN,0.093603385295559,0.24082634503144695,None,9,,,500,0.0,0.0,0.0,0.0,11.809735617498465,,,
R4,PureTrend_Break,0.9999729024248784,0.999890962945553,None,250,,,500,,,0.0,0.0,0.9968958799982879,,250.0,
R1,Trend+MultiSeason,0.9946371505450939,0.9183683609782904,48,50,48.0,96.0,500,-0.30539475050307385,-3.08277177548131e-05,16.0353063613584,7.89525836176817,1.2536495231697518,,,
R2,Pure_MultiSeason,0.6512052791866041,0.9557575716326324,48,50,48.0,96.0,500,0.0,0.0,28.939112374752668,10.43665655471454,1.0178881429260305,,,
R3,Stationary_WN,0.14042881244511185,0.15498576760580784,None,4,,,500,0.0,0.0,0.0,0.0,11.974868381840562,,,
R4,PureTrend_RandomWalk,0.9978883583810322,0.9500809376556928,None,250,,,500,,,0.0,0.0,1.1140761272144846,,,0.2633841733130685
R1,Trend+MultiSeason,0.991044289529885,0.9329900259675803,48,50,48.0,96.0,500,-0.12354376966603207,-4.8000038201060704e-05,10.444119314129207,4.607844388369422,0.6828726901378989,,,
R2,Pure_MultiSeason,0.4915699366529511,0.9731170843001143,48,50,48.0,96.0,500,0.0,0.0,26.502475338491816,5.459900122441117,1.711943308298258,,,
R3,Stationary_AR,0.04505615861547174,0.30591245477626905,None,62,,,500,0.0,0.0,0.0,0.0,5.0,0.5323393582344165,,
R4,PureTrend_Exponential,0.999387508168326,0.20976354784327367,None,24,,,500,,,0.0,0.0,0.6495792851959359,,,
R1,Trend+MultiSeason,0.9945979200424936,0.9730574331468801,48,50,48.0,96.0,500,0.1427677346817807,-1.7772636734942643e-05,12.236290181542234,2.8753013935395066,0.7349878130458164,,,
R2,Pure_MultiSeason,0.5479674030828406,0.968428961863786,48,50,48.0,96.0,500,0.0,0.0,29.53056885550012,7.265049470134978,1.9724256293203788,,,
R3,Stationary_WN,0.06936833266196263,0.2094370063913682,None,12,,,500,0.0,0.0,0.0,0.0,12.55159102847439,,,
R4,PureTrend_Break,0.9998045411105556,0.9992199967166356,None,250,,,500,,,0.0,0.0,1.0499693294729626,,250.0,
R1,Trend+MultiSeason,0.9967745931024833,0.9736353151178286,12,12,12.0,24.0,500,-0.299916934787391,-3.4113415171146163e-05,22.521358331536632,7.342249088858519,0.5528104000090943,,,
R2,Pure_MultiSeason,0.7099937002271635,0.9715382916070457,12,12,12.0,24.0,500,0.0,0.0,23.120909910389784,6.942015375974298,1.4209922018268117,,,
R3,Stationary_AR,0.020040515121896973,0.33010489379124275,None,100,,,500,0.0,0.0,0.0,0.0,5.0,0.5509257015073881,,
R4,PureTrend_RandomWalk,0.9849050155471132,0.5750851802323849,None,125,,,500,,,0.0,0.0,1.253343190599593,,,0.2806826846364343
R1,Trend+MultiSeason,0.9874586072648718,0.9512621996285255,24,24,24.0,48.0,500,-0.14175070550704222,-1.3121179778414854e-05,15.06375993759994,6.395429952185567,0.5599172768357368,,,
R2,Pure_MultiSeason,0.6890038354024713,0.8650605492856017,24,24,24.0,48.0,500,0.0,0.0,15.698027934654688,11.218454848347054,1.81741801520011,,,
R3,Stationary_WN,0.1965594208538668,0.0820653008905523,None,2,,,500,0.0,0.0,0.0,0.0,9.591431856492335,,,
R4,PureTrend_Exponential,0.9950789521172881,0.2602173086192834,None,24,,,500,,,0.0,0.0,1.2981993654716537,,,
R1,Trend+MultiSeason,0.9973603278661913,0.9684386370316811,48,50,48.0,96.0,500,-0.3471339706089119,-1.1708272086610282e-05,20.129223644583718,4.8024614700518455,1.4998922729447535,,,
R2,Pure_MultiSeason,0.5778606054820492,0.9168313329867069,48,50,48.0,96.0,500,0.0,0.0,14.63862246674066,6.336184335551193,1.7487211823827415,,,
R3,Stationary_AR,0.1412820232669264,0.33846449268407064,None,42,,,500,0.0,0.0,0.0,0.0,5.0,0.6107939051561335,,
R4,PureTrend_Exponential,0.9991402783104752,0.2853596187733044,None,24,,,500,,,0.0,0.0,1.1260821708212287,,,
R1,Trend+MultiSeason,0.9920102647494669,0.9800743323986433,36,36,36.0,72.0,500,-0.10333794422140918,-3.1693216705362445e-05,15.223925621519449,3.0300372792220687,1.1450602194047899,,,
R2,Pure_MultiSeason,0.6949021220416789,0.8060005882643408,36,36,36.0,72.0,500,0.0,0.0,12.47985544089576,11.059474888129294,1.5599023000154113,,,
R3,Stationary_WN,0.132635816593057,0.21303091634775584,None,6,,,500,0.0,0.0,0.0,0.0,5.555850727271107,,,
R4,PureTrend_Break,0.999970759556255,0.9998831965723055,None,250,,,500,,,0.0,0.0,0.7103783973202817,,250.0,
R1,Trend+MultiSeason,0.9973885901618507,0.9775727012876809,12,12,12.0,24.0,500,0.28982498656336364,-4.141156915066473e-05,18.543684198409732,5.211524617259617,0.8620622262915466,,,
R2,Pure_MultiSeason,0.7186834128814793,0.9645676388292572,12,12,12.0,24.0,500,0.0,0.0,21.433957401540503,7.579029670761862,1.3533271542761867,,,
R3,Stationary_WN,0.2420723171970316,0.1274501310201136,None,2,,,500,0.0,0.0,0.0,0.0,7.899588243287116,,,
R4,PureTrend_RandomWalk,0.9931836377804871,0.8097948990598061,None,167,,,500,,,0.0,0.0,0.8915473480936325,,,0.4507692364540302
R1,Trend+MultiSeason,0.9972743186544824,0.9051208544104232,24,24,24.0,48.0,500,0.3181374988895047,4.815535125712041e-05,11.228237864889511,6.496571141227681,1.0561635705674997,,,
R2,Pure_MultiSeason,0.7011479830697359,0.7295866677127543,24,24,24.0,48.0,500,0.0,0.0,10.407634047178094,11.908764435009417,1.1173937660976194,,,
R3,Stationary_WN,0.26812343121777615,0.15728196136218509,None,2,,,500,0.0,0.0,0.0,0.0,12.023567626741036,,,
R4,PureTrend_Exponential,0.9951710434750418,0.2504802741064044,None,24,,,500,,,0.0,0.0,1.1583046761674023,,,
R1,Trend+MultiSeason,0.9992280731890869,0.9942698322282636,36,36,36.0,72.0,500,0.3082271298255412,2.778052046201164e-05,24.05186412141772,2.956912980912796,0.7683308754650684,,,
R2,Pure_MultiSeason,0.6461846948172667,0.9286745486777037,36,36,36.0,72.0,500,0.0,0.0,17.93073849842702,8.082604035063529,1.9190776329168748,,,
R3,Stationary_WN,0.16631163866967824,0.20222636029436314,None,5,,,500,0.0,0.0,0.0,0.0,10.600749105950964,,,
R4,PureTrend_Break,0.9999001676316118,0.9996023025016391,None,250,,,500,,,0.0,0.0,0.7473933649382671,,250.0,
R1,Trend+MultiSeason,0.9955249804822135,0.9831503351498279,12,12,12.0,24.0,500,-0.1721250969527623,2.5467558064850813e-05,16.861124736748117,4.132022400213093,0.5908904454724794,,,
R2,Pure_MultiSeason,0.7528311011982716,0.9538255708791205,12,12,12.0,24.0,500,0.0,0.0,21.699430061311446,9.56574166795182,0.614212479502732,,,
R3,Stationary_WN,0.20849492594304475,0.1436554784664399,None,3,,,500,0.0,0.0,0.0,0.0,5.1478145938030275,,,
R4,PureTrend_RandomWalk,0.9982603982890634,0.13917499627103402,None,24,,,500,,,0.0,0.0,0.7489332940435687,,,-0.43844553372550965
R1,Trend+MultiSeason,0.9979308423968959,0.9830193392315345,24,24,24.0,48.0,500,-0.22598545108509233,1.6993896740937e-05,15.207723790322804,3.511020798683796,0.6217267318101278,,,
R2,Pure_MultiSeason,0.6942911823019411,0.9823285123962083,24,24,24.0,48.0,500,0.0,0.0,24.187331735760377,6.022848178924664,0.7124474187569414,,,
R3,Stationary_WN,0.21655817480004347,0.127697317726445,None,2,,,500,0.0,0.0,0.0,0.0,9.457467778428416,,,
R4,PureTrend_Break,0.9999179997255924,0.9996725348235589,None,250,,,500,,,0.0,0.0,0.6775405439678812,,250.0,
R1,Trend+MultiSeason,0.9891885995731657,0.8860284184030386,36,36,36.0,72.0,500,0.19806792824030872,-3.842177669833174e-05,10.62317548117105,7.119169118164521,0.9141799410461037,,,
R2,Pure_MultiSeason,0.6816230571853802,0.8918230617141754,36,36,36.0,72.0,500,0.0,0.0,12.840255500757722,7.612690389421176,1.5288235146703837,,,
R3,Stationary_AR,0.09490078358207965,0.24234919817388356,None,18,,,500,0.0,0.0,0.0,0.0,5.0,0.4742503482590159,,
R4,PureTrend_Break,0.9999752227831905,0.9999006790081393,None,250,,,500,,,0.0,0.0,0.8642469678857145,,250.0,
R1,Trend+MultiSeason,0.9954628181958975,0.9821651075103045,48,50,48.0,96.0,500,0.21813913345770647,2.9117094886189556e-05,23.904450447280375,4.4555244021293285,1.183390900110414,,,
R2,Pure_MultiSeason,0.6431205103241422,0.9679800858377378,48,50,48.0,96.0,500,0.0,0.0,19.37454376996524,5.888647057852626,0.6463775025107952,,,
R3,Stationary_AR,0.14498483319938305,0.28141691561003357,None,29,,,500,0.0,0.0,0.0,0.0,5.0,0.49166456154468596,,
R4,PureTrend_RandomWalk,0.9785493164171244,0.03801145711326137,None,24,,,500,,,0.0,0.0,1.1914730660207127,,,-0.10000352828812474
R1,Trend+MultiSeason,0.9981296247133375,0.9702015288585876,48,50,48.0,96.0,500,-0.36624976064721404,-2.078549273933051e-05,18.764462677822863,5.339774047809621,0.6194356099591879,,,
R2,Pure_MultiSeason,0.5763115609138698,0.94531731957386,48,50,48.0,96.0,500,0.0,0.0,22.96032062065306,8.077871205201337,1.8275329253320587,,,
R3,Stationary_WN,0.06164368375112672,0.22458706965044672,None,19,,,500,0.0,0.0,0.0,0.0,8.664962594200372,,,
R4,PureTrend_Exponential,0.9986315030032835,0.25523111606746585,None,24,,,500,,,0.0,0.0,0.5117137302550637,,,
R1,Trend+MultiSeason,0.9979189829815269,0.9790846990482088,24,24,24.0,48.0,500,0.26998952544466676,3.3534374689527826e-05,18.194899225081883,4.121783865307563,1.2037347271488779,,,
R2,Pure_MultiSeason,0.6613613654700291,0.9071173411792329,24,24,24.0,48.0,500,0.0,0.0,10.606267166109598,5.73132877616973,1.371506881252365,,,
R3,Stationary_AR,0.07267637067953481,0.18179378289501325,None,42,,,500,0.0,0.0,0.0,0.0,5.0,0.5089237151613399,,
R4,PureTrend_Break,0.9998965230676788,0.9995849838687547,None,250,,,500,,,0.0,0.0,1.1464243216632908,,250.0,
R1,Trend+MultiSeason,0.9973587241496572,0.9679265915320833,48,50,48.0,96.0,500,0.3776156707845143,4.484887887239313e-05,23.206902242747347,6.87866160213354,0.6617931537222688,,,
R2,Pure_MultiSeason,0.6585611893119896,0.9350098754916273,48,50,48.0,96.0,500,0.0,0.0,12.531692133136321,5.5799917217424335,0.7004088728842103,,,
R3,Stationary_AR,0.16166159888128606,0.33178845112873545,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.6107615178813195,,
R4,PureTrend_RandomWalk,0.9974280790300409,0.13199032784632592,None,24,,,500,,,0.0,0.0,0.5169332277261096,,,0.43935696719032413
R1,Trend+MultiSeason,0.9978701911984349,0.883436301212165,12,12,12.0,24.0,500,0.3275346953138081,-2.0944829360446955e-05,8.139244278144854,5.628376076418082,0.973348786976323,,,
R2,Pure_MultiSeason,0.7092838248573288,0.9534435343727675,12,12,12.0,24.0,500,0.0,0.0,20.189562711459896,8.0254982441034,1.7122993244210147,,,
R3,Stationary_WN,0.2252075986714851,0.2256234887630345,None,4,,,500,0.0,0.0,0.0,0.0,11.853105782116952,,,
R4,PureTrend_RandomWalk,0.9146046056683192,0.7043374873749566,None,250,,,500,,,0.0,0.0,1.06578247444117,,,-0.18423429790710208
R1,Trend+MultiSeason,0.9992076466465557,0.9914288715434638,12,12,12.0,24.0,500,-0.39883566606165166,1.7705839407864588e-05,24.23697148269293,2.8535056421362786,1.350795141970233,,,
R2,Pure_MultiSeason,0.6851762438711144,0.9802430164537431,12,12,12.0,24.0,500,0.0,0.0,25.180692973642724,6.001554895173481,1.6257067069425688,,,
R3,Stationary_WN,0.21769350869948723,0.1301090535719207,None,3,,,500,0.0,0.0,0.0,0.0,11.152426387315844,,,
R4,PureTrend_Exponential,0.9964469367675622,0.15324754075379055,None,24,,,500,,,0.0,0.0,1.3651825074253967,,,
R1,Trend+MultiSeason,0.9821794560957969,0.9099146916804896,12,12,12.0,24.0,500,0.10716557716983344,4.6060353994565014e-05,11.57320144305087,7.166121737943305,0.7088009156430224,,,
R2,Pure_MultiSeason,0.7006061119054363,0.935719593463756,12,12,12.0,24.0,500,0.0,0.0,18.25221030606712,8.39384723653446,1.994015517039664,,,
R3,Stationary_AR,0.049270340126753465,0.32151172177333276,None,125,,,500,0.0,0.0,0.0,0.0,5.0,0.5386495412341095,,
R4,PureTrend_RandomWalk,0.993097095688661,0.6115104876459607,None,167,,,500,,,0.0,0.0,1.2053902927482976,,,0.2334809810177646
R1,Trend+MultiSeason,0.9924038393919601,0.9524734181021378,36,36,36.0,72.0,500,-0.17442158027914376,-4.98303224077582e-05,16.11284292589572,6.490288581970895,1.0148486885590757,,,
R2,Pure_MultiSeason,0.683649851501188,0.9610671800877193,36,36,36.0,72.0,500,0.0,0.0,27.483247893250166,9.714578854615171,1.646800218133793,,,
R3,Stationary_WN,0.17454275619303838,0.1660356020857413,None,3,,,500,0.0,0.0,0.0,0.0,8.815240953083286,,,
R4,PureTrend_RandomWalk,0.9481263862323006,0.40256064830709315,None,167,,,500,,,0.0,0.0,1.0575992339713116,,,0.4302412013915049
R1,Trend+MultiSeason,0.9952275012224138,0.9852538674140057,12,12,12.0,24.0,500,0.19961851904027333,-2.5848170511083396e-05,21.717204099705388,4.775661160350142,0.9327895317024574,,,
R2,Pure_MultiSeason,0.7435308260631432,0.8896137850042479,12,12,12.0,24.0,500,0.0,0.0,10.36092740450766,7.154070943665279,0.7795998395866526,,,
R3,Stationary_WN,0.17754322104060694,0.16480190840670006,None,3,,,500,0.0,0.0,0.0,0.0,8.03270710978273,,,
R4,PureTrend_Exponential,0.9908614020480369,0.2587520818993334,None,24,,,500,,,0.0,0.0,1.0564600930286538,,,
R1,Trend+MultiSeason,0.9930157797929582,0.8802596366188142,36,36,36.0,72.0,500,-0.22924389658423833,-3.759019630985739e-05,11.741317297732753,7.7507832632195734,1.2603716954211226,,,
