True_Quadrant,Pattern,F_T,F_S,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
Q4,PureTrend_RandomWalk,0.9725664765669969,0.11606088937205916,None,24,,,300,,,0.0,0.0,0.6866648389505123,,,0.4624051018686576
Q1,Trend+MultiSeason,0.9999982380927073,0.4836352483697952,12,24,12.0,24.0,300,0.24315718434154548,-2.7632826763222313,12.13245781994285,3.55962821632258,1.3853052666458585,,,
Q2,Pure_MultiSeason,0.6029555722199798,0.9644883183236488,12,12,12.0,24.0,300,0.0,0.0,15.899215072336148,4.368448089244941,1.4126747998427793,,,
Q3,Stationary_WN,0.050350700236228785,0.3320264971809086,None,23,,,300,0.0,0.0,0.0,0.0,8.999112029114663,,,
Q4,PureTrend_RandomWalk,0.7963395739738732,0.9337491219406043,None,150,,,300,,,0.0,0.0,0.9633245549804739,,,-0.4148914731304777
Q1,Trend+MultiSeason,0.9999982239961782,0.47700934169320663,48,24,48.0,96.0,300,-0.36754420687788736,2.992640643595575,14.78095091658002,3.2218539732627116,1.145531230514492,,,
Q2,Pure_MultiSeason,0.3043146977504302,0.8606333028418035,48,50,48.0,96.0,300,0.0,0.0,15.350761006788282,6.359006657519775,1.6154484379030156,,,
Q3,Stationary_AR,0.10236221293730963,0.18211164669556423,None,30,,,300,0.0,0.0,0.0,0.0,5.0,0.44587496854388736,,
Q4,PureTrend_Exponential,0.9982394672241662,0.20649310690095446,None,24,,,300,,,0.0,0.0,0.5684997256610297,,,
Q1,Trend+MultiSeason,0.9999982431160352,0.4856358589649047,12,24,12.0,24.0,300,0.25982147293244556,3.2038437987010675,20.474289172472147,2.004327381986862,0.9043407567050284,,,
Q2,Pure_MultiSeason,0.7472539104058072,0.9138125793044972,12,12,12.0,24.0,300,0.0,0.0,10.57966942011215,6.387427987658296,0.6561623907311489,,,
Q3,Stationary_AR,0.07590175956802825,0.3192537760734624,None,23,,,300,0.0,0.0,0.0,0.0,5.0,0.4707921080338611,,
Q4,PureTrend_Exponential,0.9981987854786932,0.2497455697866875,None,24,,,300,,,0.0,0.0,0.6312260992162146,,,
Q1,Trend+MultiSeason,0.9999982352432562,0.48388716698295,48,24,48.0,96.0,300,0.30638821151248025,-2.6518069459253693,13.010185273231825,3.3580989490405218,0.5962573295728243,,,
Q2,Pure_MultiSeason,0.6387853691594586,0.9073376710184285,48,50,48.0,96.0,300,0.0,0.0,21.17626264834556,11.152739574349194,1.8096602500944015,,,
Q3,Stationary_AR,0.05370808228516588,0.5178107041173541,None,100,,,300,0.0,0.0,0.0,0.0,5.0,0.5773331675208075,,
Q4,PureTrend_RandomWalk,0.994694995349353,0.8597492291527379,None,150,,,300,,,0.0,0.0,1.0081881960054866,,,-0.25881995615097503
Q1,Trend+MultiSeason,0.9999982342430543,0.4893772809388097,24,24,24.0,48.0,300,0.18800186064962762,2.8435391446774156,8.276460468088898,5.771371495393025,1.3815178564970547,,,
Q2,Pure_MultiSeason,0.4248669307809111,0.9794820346829682,24,25,24.0,48.0,300,0.0,0.0,28.854334020714457,4.851793048279398,1.2825142705802413,,,
Q3,Stationary_AR,0.06599619687979197,0.3877986573492951,None,50,,,300,0.0,0.0,0.0,0.0,5.0,0.6835118350959885,,
Q4,PureTrend_Exponential,0.9903542316920292,0.3157970304944757,None,24,,,300,,,0.0,0.0,1.4219794750117243,,,
Q1,Trend+MultiSeason,0.9999982663136474,0.48942387733530035,36,24,36.0,72.0,300,-0.3665146466613677,-1.9797865905519947,11.062525959818526,7.912191782720723,0.6606318506265954,,,
Q2,Pure_MultiSeason,0.6359960038777285,0.8682833573327171,36,38,36.0,72.0,300,0.0,0.0,17.739538028254227,11.015818196470128,1.8804481998975722,,,
Q3,Stationary_AR,0.1805755791711744,0.42032227660250077,None,43,,,300,0.0,0.0,0.0,0.0,5.0,0.6612835829126191,,
Q4,PureTrend_RandomWalk,0.9020762859978315,0.47144461105004964,None,100,,,300,,,0.0,0.0,0.9280524187164991,,,-0.3323955732306516
Q1,Trend+MultiSeason,0.9999982349714768,0.48387857810622703,48,24,48.0,96.0,300,0.10525981673499225,-4.220835433212733,21.169881215010797,7.016484440609838,1.221268133496742,,,
Q2,Pure_MultiSeason,0.6739828881878784,0.8998197539651818,48,50,48.0,96.0,300,0.0,0.0,11.607975704548569,6.690643931253213,0.7625870379116055,,,
Q3,Stationary_AR,0.20239349322956557,0.3214758370073052,None,30,,,300,0.0,0.0,0.0,0.0,5.0,0.5802111239647255,,
Q4,PureTrend_Break,0.9999914352951086,0.9999657430466173,None,150,,,300,,,0.0,0.0,0.5692418123315302,,150.0,
Q1,Trend+MultiSeason,0.9999982316755858,0.48423115554618645,48,24,48.0,96.0,300,0.2380583174276556,-2.4013316504999063,12.600280821883095,3.252043893013762,0.8073121370704865,,,
Q2,Pure_MultiSeason,0.6084372447673362,0.9445847473208373,48,50,48.0,96.0,300,0.0,0.0,24.63581039504081,9.64239590980015,1.2641595333335212,,,
Q3,Stationary_WN,0.19460055223990558,0.3186452175465916,None,5,,,300,0.0,0.0,0.0,0.0,11.044268556460295,,,
Q4,PureTrend_Break,0.9998716464909705,0.9994876639890049,None,150,,,300,,,0.0,0.0,1.1253385794016815,,150.0,
Q1,Trend+MultiSeason,0.99999824145227,0.4864822604397048,12,24,12.0,24.0,300,-0.10915452829352056,-1.9097716045878301,11.874356415680413,3.870393632795091,1.0025793818800908,,,
Q2,Pure_MultiSeason,0.7185534072309183,0.9709533585259672,12,12,12.0,24.0,300,0.0,0.0,19.65134390242557,6.262124620061434,1.204410834460694,,,
Q3,Stationary_AR,0.004450623207632343,0.13051759428149046,None,38,,,300,0.0,0.0,0.0,0.0,5.0,0.488196555571203,,
Q4,PureTrend_Break,0.9999926664682547,0.9999706280819219,None,150,,,300,,,0.0,0.0,0.5046579115312829,,150.0,
Q1,Trend+MultiSeason,0.9999982391676905,0.48308503831895666,12,24,12.0,24.0,300,0.22630734664023117,2.757129077385959,10.213093576503514,2.9838981477253137,1.4284370974943368,,,
Q2,Pure_MultiSeason,0.6400291460397071,0.9811346097119149,12,12,12.0,24.0,300,0.0,0.0,23.19995556567903,5.086248141073564,1.6517951927967585,,,
Q3,Stationary_WN,0.15137256340806837,0.2644827110717033,None,6,,,300,0.0,0.0,0.0,0.0,12.735511365844129,,,
Q4,PureTrend_Break,0.9997611646212669,0.9990465835591735,None,150,,,300,,,0.0,0.0,1.4890844389763132,,150.0,
Q1,Trend+MultiSeason,0.9999982641545901,0.48688606869521356,36,24,36.0,72.0,300,0.36201972997509235,-3.1071021672145864,12.023584587841972,3.120437367038983,1.2895777342803032,,,
Q2,Pure_MultiSeason,0.34700693553650397,0.9620163674086123,36,38,36.0,72.0,300,0.0,0.0,29.105891777322512,5.423831811955292,1.3427242566991726,,,
Q3,Stationary_WN,0.244710531359979,0.18962806967310952,None,2,,,300,0.0,0.0,0.0,0.0,13.486014109170824,,,
Q4,PureTrend_Exponential,0.9990540266380216,0.17260886288001576,None,24,,,300,,,0.0,0.0,0.6029418344682625,,,
Q1,Trend+MultiSeason,0.9999982373986738,0.4897969683212299,24,24,24.0,48.0,300,0.12393882839560454,4.3273485149458395,12.065601848065928,6.356077391248114,0.5732233407768791,,,
Q2,Pure_MultiSeason,0.012123280123629843,0.9618392319601983,24,50,24.0,48.0,300,0.0,0.0,11.849617331662717,9.510669106430695,1.6925489492632821,,,
Q3,Stationary_WN,0.10606715054540716,0.24554960678218563,None,8,,,300,0.0,0.0,0.0,0.0,9.95819084396257,,,
Q4,PureTrend_RandomWalk,0.992330172093143,0.10274587170901583,None,24,,,300,,,0.0,0.0,1.4678635511004998,,,-0.30532721945957875
Q1,Trend+MultiSeason,0.9999982409105393,0.4862867295000717,12,24,12.0,24.0,300,-0.16932258191462354,3.2078200600963767,20.643300301309736,4.383563494591179,0.8061084498513044,,,
Q2,Pure_MultiSeason,0.7397399357926173,0.9505263495154082,12,12,12.0,24.0,300,0.0,0.0,25.24525967478723,11.231721004524042,1.5753981979964387,,,
Q3,Stationary_WN,0.0599639542945849,0.10243821113123586,None,6,,,300,0.0,0.0,0.0,0.0,9.922618619827386,,,
Q4,PureTrend_RandomWalk,0.9528630833157573,0.23396522699755462,None,24,,,300,,,0.0,0.0,1.3461791409815476,,,-0.263576308238722
Q1,Trend+MultiSeason,0.9999982398797557,0.46055041951372255,24,24,24.0,48.0,300,-0.33718368613115113,-1.10284296733018,19.626585344741443,2.1386282377953485,1.341176259081645,,,
Q2,Pure_MultiSeason,0.3519783307637506,0.9636884762363117,24,25,24.0,48.0,300,0.0,0.0,28.71613411681625,5.967246096322334,1.5272347303363032,,,
Q3,Stationary_WN,0.24841452353123172,0.15318289963907727,None,2,,,300,0.0,0.0,0.0,0.0,5.894729970932708,,,
Q4,PureTrend_RandomWalk,0.9959264257793049,0.5886726968423033,None,100,,,300,,,0.0,0.0,1.0431193816541393,,,0.41744404785060796
Q1,Trend+MultiSeason,0.9999982113940014,0.4739819299916337,48,24,48.0,96.0,300,0.1063813853711626,2.655139060117609,20.51240696874553,2.453119695817029,0.7985952276375541,,,
Q2,Pure_MultiSeason,0.033586074266649946,0.9952599314256586,48,100,48.0,96.0,300,0.0,0.0,11.88834066706432,10.288763683782589,0.5181437913757612,,,
Q3,Stationary_WN,0.06701222354468894,0.21829649141651852,None,9,,,300,0.0,0.0,0.0,0.0,11.566795203573562,,,
Q4,PureTrend_RandomWalk,0.9273529619517036,0.9930012714551417,None,150,,,300,,,0.0,0.0,0.760515576081404,,,-0.10697165032033569
Q1,Trend+MultiSeason,0.9999982415345448,0.4823196625787649,12,24,12.0,24.0,300,-0.13565734653321043,-3.806080446222977,9.512917909169312,3.4152697037778914,0.9036065787046109,,,
Q2,Pure_MultiSeason,0.7232883452509775,0.9817158310271124,12,12,12.0,24.0,300,0.0,0.0,22.921123689084947,5.800136741069712,1.116900921835483,,,
Q3,Stationary_AR,0.10838820904746893,0.24016472586540416,None,75,,,300,0.0,0.0,0.0,0.0,5.0,0.66774411353872,,
Q4,PureTrend_RandomWalk,0.9899241560220516,0.1101447432770426,None,24,,,300,,,0.0,0.0,1.1246836949865715,,,0.22363964064125105
Q1,Trend+MultiSeason,0.9999982416527836,0.4738638454028392,24,24,24.0,48.0,300,0.23762788543451774,-2.511932788665274,8.50465409469473,6.646323733168509,0.9820793568211242,,,
Q2,Pure_MultiSeason,0.632136778983768,0.9646738044388733,24,25,24.0,48.0,300,0.0,0.0,20.04604951060222,6.131811067328003,1.111799399329744,,,
Q3,Stationary_AR,0.02725011155001278,0.314369956825974,None,43,,,300,0.0,0.0,0.0,0.0,5.0,0.5636166868394521,,
Q4,PureTrend_RandomWalk,0.9795421507491486,0.8858424396499698,None,150,,,300,,,0.0,0.0,0.9364251382298879,,,-0.2198001335942876
Q1,Trend+MultiSeason,0.9999982178976954,0.585617176180736,24,24,24.0,48.0,300,0.3142755814205328,0.9535453421038339,23.08937637375894,6.239469072612952,1.4774559236006204,,,
Q2,Pure_MultiSeason,0.6435159511574664,0.9754357803630656,24,23,24.0,48.0,300,0.0,0.0,16.02525663384796,4.109148088526368,0.814758943642081,,,
Q3,Stationary_WN,0.2431314413086345,0.22754370173315985,None,5,,,300,0.0,0.0,0.0,0.0,9.180210099899265,,,
Q4,PureTrend_Break,0.9999375824229255,0.9997488876658245,None,150,,,300,,,0.0,0.0,0.9262192160779635,,150.0,
Q1,Trend+MultiSeason,0.9999982395464311,0.48602227170567636,12,24,12.0,24.0,300,0.26102051468819404,-3.0900067969851293,19.244966002671838,3.591540040160205,0.992057726769541,,,
Q2,Pure_MultiSeason,0.6434651898028003,0.9756924866804253,12,12,12.0,24.0,300,0.0,0.0,17.4583845480185,4.405083052716768,1.6129367269680381,,,
Q3,Stationary_AR,0.014196632247531538,0.3372725740662472,None,75,,,300,0.0,0.0,0.0,0.0,5.0,0.5293392043827676,,
Q4,PureTrend_RandomWalk,0.9359005891317089,0.0,None,24,,,300,,,0.0,0.0,1.2388299697989122,,,0.2223851230978917
Q1,Trend+MultiSeason,0.9999982383336948,0.49021285132108705,12,24,12.0,24.0,300,-0.2630135571857896,1.2920536832306686,10.236375123178043,4.576076174070212,0.5843381175472339,,,
Q2,Pure_MultiSeason,0.7183518099702115,0.9585725143333361,12,12,12.0,24.0,300,0.0,0.0,18.396859409287767,7.06769058801626,1.2980452616580114,,,
Q3,Stationary_AR,0.27490136511894236,0.19314744842998843,None,15,,,300,0.0,0.0,0.0,0.0,5.0,0.5972245073899276,,
Q4,PureTrend_Break,0.9999730457177305,0.9998916049186322,None,150,,,300,,,0.0,0.0,0.7668278670826267,,150.0,
Q1,Trend+MultiSeason,0.9999982409590757,0.48301279872130665,12,24,12.0,24.0,300,-0.2819257586044366,-3.554413456502344,13.335301227423919,3.9817856485290726,1.1426831960549073,,,
Q2,Pure_MultiSeason,0.7453728260899877,0.8949452670966571,12,12,12.0,24.0,300,0.0,0.0,13.863445341896956,9.437780342963379,1.1103012953309224,,,
Q3,Stationary_WN,0.18088369826932638,0.14890438772450176,None,3,,,300,0.0,0.0,0.0,0.0,12.576326746348819,,,
Q4,PureTrend_Break,0.9999401528964724,0.9997619328922469,None,150,,,300,,,0.0,0.0,1.416016675110002,,150.0,
Q1,Trend+MultiSeason,0.9999982661925855,0.4889682080703043,36,24,36.0,72.0,300,0.24024489784337613,-3.0999492748369994,18.225186338682292,7.617258293624861,1.2214665253173678,,,
Q2,Pure_MultiSeason,0.6757167787486371,0.8409163824437086,36,38,36.0,72.0,300,0.0,0.0,13.120763821340898,10.021349563272047,0.7798453251663863,,,
Q3,Stationary_AR,0.04062805704971295,0.40414678248369873,None,100,,,300,0.0,0.0,0.0,0.0,5.0,0.48599020465195086,,
Q4,PureTrend_RandomWalk,0.998736779438576,0.9069001706732431,None,150,,,300,,,0.0,0.0,1.2714660811458793,,,0.46573034625009924
Q1,Trend+MultiSeason,0.9999982215401605,0.47365989584506907,48,24,48.0,96.0,300,-0.2903469704377404,1.594893806815052,10.48574394562614,6.732669268285356,1.4296475019601615,,,
Q2,Pure_MultiSeason,0.1321172118468833,0.9125069658126682,48,50,48.0,96.0,300,0.0,0.0,17.693013183455893,4.563806616147387,1.8527906810800676,,,
Q3,Stationary_AR,0.23225284153636383,0.23611768499673413,None,19,,,300,0.0,0.0,0.0,0.0,5.0,0.6102206297890587,,
Q4,PureTrend_Exponential,0.9964261299833281,0.27415627117638064,None,24,,,300,,,0.0,0.0,0.9364272551845949,,,
Q1,Trend+MultiSeason,0.999998221863214,0.4748649047938066,48,24,48.0,96.0,300,0.299306871500706,3.3416117438433757,22.198167792830926,4.172440937387705,1.2513192766377967,,,
Q2,Pure_MultiSeason,0.5502011259397058,0.9692326379110329,48,50,48.0,96.0,300,0.0,0.0,25.05242445727486,6.6472997364219095,0.8385491007526984,,,
Q3,Stationary_WN,0.2250241812997572,0.1486082740489293,None,3,,,300,0.0,0.0,0.0,0.0,14.364195848240227,,,
Q4,PureTrend_Break,0.9999640225833757,0.9998555408537212,None,150,,,300,,,0.0,0.0,1.0100719227060668,,150.0,
Q1,Trend+MultiSeason,0.9999982433215976,0.4856158328732937,12,24,12.0,24.0,300,-0.30395156570337317,-3.9795989637381792,21.250701764415773,4.2917682459201725,1.0912080122685253,,,
Q2,Pure_MultiSeason,0.706719060137969,0.9569779227496594,12,12,12.0,24.0,300,0.0,0.0,21.980556413336032,8.533254583462941,1.7785376956695857,,,
Q3,Stationary_WN,0.07953162301770045,0.24063780066770657,None,8,,,300,0.0,0.0,0.0,0.0,13.974974928470921,,,
Q4,PureTrend_RandomWalk,0.9929275270102705,0.17866798067354162,None,24,,,300,,,0.0,0.0,1.0965878727868068,,,-0.417193893098908
Q1,Trend+MultiSeason,0.9999982625858241,0.48770592519713596,36,24,36.0,72.0,300,-0.34815158963583526,-1.9488965001510887,8.310502479755435,5.011627584493549,1.3344903218757889,,,
Q2,Pure_MultiSeason,0.5447490263660211,0.9552184253198724,36,38,36.0,72.0,300,0.0,0.0,15.86767858033429,4.653894149885082,1.1016427939199989,,,
Q3,Stationary_AR,0.08417149304683746,0.2350777259146879,None,60,,,300,0.0,0.0,0.0,0.0,5.0,0.5505890354657818,,
Q4,PureTrend_Exponential,0.9989037109529314,0.05611054398985538,None,24,,,300,,,0.0,0.0,0.6052602338520265,,,
Q1,Trend+MultiSeason,0.9999982432306296,0.47202457678199494,24,24,24.0,48.0,300,-0.34798613619749386,-3.521057180101562,14.356245652234346,7.223380158283108,1.2385353149132512,,,
Q2,Pure_MultiSeason,0.6700540480435201,0.9443067541987217,24,23,24.0,48.0,300,0.0,0.0,25.543442959895337,10.20676626959942,1.7416267862077262,,,
Q3,Stationary_AR,0.02596586253033384,0.3529094022158682,None,43,,,300,0.0,0.0,0.0,0.0,5.0,0.6414271944349886,,
Q4,PureTrend_Exponential,0.9984293094410179,0.2789882468105911,None,24,,,300,,,0.0,0.0,0.7133926448895814,,,
Q1,Trend+MultiSeason,0.999998213576305,0.4728982892615047,48,24,48.0,96.0,300,0.22217101960285845,2.0851340566640664,17.860926072523142,7.264397034608152,1.390448521720034,,,
Q2,Pure_MultiSeason,0.6519150545539316,0.9716855328802669,48,50,48.0,96.0,300,0.0,0.0,29.627310109508013,8.560555331612793,0.6596061558681007,,,
Q3,Stationary_AR,0.13659307613353844,0.188804433326639,None,10,,,300,0.0,0.0,0.0,0.0,5.0,0.4098577574380291,,
Q4,PureTrend_RandomWalk,0.9978011085712649,0.9436784599903074,None,150,,,300,,,0.0,0.0,1.0499724791309952,,,0.38791716492982553
Q1,Trend+MultiSeason,0.9999982193054759,0.4847420143517256,48,24,48.0,96.0,300,0.2717051348101709,-1.6328338854367348,12.582622027304367,7.147679491595426,1.21240357518509,,,
Q2,Pure_MultiSeason,0.6646372178062342,0.9630361961066076,48,50,48.0,96.0,300,0.0,0.0,28.295242658726785,9.503940387386741,0.7722210185073364,,,
Q3,Stationary_WN,0.020185977856535753,0.17963170010086282,None,14,,,300,0.0,0.0,0.0,0.0,13.447697046457435,,,
Q4,PureTrend_Break,0.9999257138758647,0.9997022004466474,None,150,,,300,,,0.0,0.0,0.7563750539333023,,150.0,
Q1,Trend+MultiSeason,0.9999982623490472,0.48818066627893664,36,24,36.0,72.0,300,0.242625112480649,-2.7296767661378856,12.854954462240789,7.130545149049002,0.9161419729134798,,,
Q2,Pure_MultiSeason,0.015497837806711767,0.9712883864499737,36,75,36.0,72.0,300,0.0,0.0,13.219899015963353,9.842760396222067,1.5284176322061689,,,
Q3,Stationary_WN,0.0664188558248352,0.03192714955854514,None,3,,,300,0.0,0.0,0.0,0.0,5.310680240022501,,,
Q4,PureTrend_RandomWalk,0.9695162766905521,0.21780458586607343,None,24,,,300,,,0.0,0.0,1.2858189274579757,,,-0.4046264657521408
Q1,Trend+MultiSeason,0.9999982430002735,0.46936890934765196,24,24,24.0,48.0,300,-0.23036464335261256,-4.136490019893297,20.978955287621567,7.245703760890297,1.0953824275393134,,,
Q2,Pure_MultiSeason,0.02260115075285618,0.9793568843243895,24,50,24.0,48.0,300,0.0,0.0,10.639706906492151,8.866412099313301,0.9378704526923951,,,
Q3,Stationary_WN,0.08748257659404357,0.27214005353230586,None,11,,,300,0.0,0.0,0.0,0.0,11.209633137836974,,,
Q4,PureTrend_Break,0.999766810577189,0.9990702137780617,None,150,,,300,,,0.0,0.0,1.0134240070931297,,150.0,
Q1,Trend+MultiSeason,0.9999982374982507,0.4850976009669582,12,24,12.0,24.0,300,0.30549872150902413,-2.7051367174740726,14.699468225201851,3.624761898695545,1.1814546996518511,,,
Q2,Pure_MultiSeason,0.7225784129781985,0.9775108999415751,12,12,12.0,24.0,300,0.0,0.0,27.24460906978882,7.507596969961618,1.5648112219391188,,,
Q3,Stationary_AR,0.10208643355021241,0.407670446197099,None,50,,,300,0.0,0.0,0.0,0.0,5.0,0.646535072096329,,
Q4,PureTrend_RandomWalk,0.994147663185584,0.18976532139859048,None,24,,,300,,,0.0,0.0,0.6794951533530721,,,-0.23181514750975693
Q1,Trend+MultiSeason,0.9999982738345465,0.48887822744063636,36,24,36.0,72.0,300,-0.37192956442693115,-1.9188766345265307,13.533888566240003,2.715828512373955,0.693154794574336,,,
Q2,Pure_MultiSeason,0.5294784135892818,0.9435060870087831,36,38,36.0,72.0,300,0.0,0.0,25.805857855520667,8.922274268979898,1.519986650085715,,,
Q3,Stationary_WN,0.2924745639133913,0.13819320173226868,None,3,,,300,0.0,0.0,0.0,0.0,11.90440537159923,,,
Q4,PureTrend_Break,0.9999857403094315,0.9999430802499034,None,150,,,300,,,0.0,0.0,0.5714906049481704,,150.0,
Q1,Trend+MultiSeason,0.9999982456017387,0.49495793121522913,12,24,12.0,24.0,300,-0.28833784700414833,-1.924415153681836,21.036252982462763,2.770940186292285,0.9933301174478829,,,
Q2,Pure_MultiSeason,0.6838916236374899,0.9743180502143668,12,12,12.0,24.0,300,0.0,0.0,28.166390151127487,7.707014565938541,1.9860070093613933,,,
Q3,Stationary_AR,0.03131419210663777,0.3303620123572366,None,60,,,300,0.0,0.0,0.0,0.0,5.0,0.6375121601521848,,
Q4,PureTrend_Break,0.9999718317589955,0.9998880035969174,None,150,,,300,,,0.0,0.0,0.5622710923820853,,150.0,
Q1,Trend+MultiSeason,0.9999981350731937,0.47603835051309895,36,24,36.0,72.0,300,-0.10663861403158864,-0.904021131303018,22.24128320690796,4.982933971775381,1.330221345063296,,,
Q2,Pure_MultiSeason,0.0,0.9744330856618161,36,75,36.0,72.0,300,0.0,0.0,12.535231474781723,11.838063393868717,1.1590293574114814,,,
Q3,Stationary_WN,0.05163898868033168,0.2942994015726166,None,12,,,300,0.0,0.0,0.0,0.0,14.572169464148178,,,
Q4,PureTrend_Exponential,0.9977580280084821,0.2577910203680355,None,24,,,300,,,0.0,0.0,0.5317031752322631,,,
Q1,Trend+MultiSeason,0.9999982382061043,0.4974503881908039,24,24,24.0,48.0,300,0.3621539053144559,2.88770836767893,13.625705842253122,3.2569487236324135,1.2753668050673024,,,
Q2,Pure_MultiSeason,0.7461999557191314,0.9458988379069209,24,23,24.0,48.0,300,0.0,0.0,16.800270352658735,7.761658601976873,0.9151841341260438,,,
Q3,Stationary_AR,0.3166979219133421,0.3756542245979516,None,14,,,300,0.0,0.0,0.0,0.0,5.0,0.6370752146380814,,
Q4,PureTrend_Exponential,0.9888659422965378,0.1609542676689364,None,24,,,300,,,0.0,0.0,1.0073633425697341,,,
Q1,Trend+MultiSeason,0.9999982694638526,0.4908445579347249,36,24,36.0,72.0,300,0.13304388025090452,-2.544546167297852,23.29473257284638,6.311852165710292,1.0999710572400012,,,
Q2,Pure_MultiSeason,0.5123968019828131,0.9190058182910772,36,38,36.0,72.0,300,0.0,0.0,20.828971163351454,8.038402987137875,1.9124315725601182,,,
Q3,Stationary_AR,0.0060950436929657625,0.6072063462600161,None,100,,,300,0.0,0.0,0.0,0.0,5.0,0.6766305537910025,,
Q4,PureTrend_RandomWalk,0.9852786914316293,0.012213366019475091,None,24,,,300,,,0.0,0.0,0.8995004972784295,,,-0.39085176823591783
Q1,Trend+MultiSeason,0.9999982402795758,0.48587640818755673,12,24,12.0,24.0,300,-0.12108464067300499,2.5646096483203236,13.324020017187273,7.86176058694136,1.1908870698007519,,,
